Gene,Base,Vec,Bait1,Bait2,Enr1,Enr2,AdjEnr1,AdjEnr2,pBait1_Vec,pBait2_Vec,pBait1_Bait2,pBait2_Bait1,pBait1,pBait2
KATNB1,4273.72078116467,256.869324961282,5724.15995029598,1929.02176065942,4.47768927154193,2.90851949594694,0.515932580301599,-3.24060260648528,0.640618400439568,0.00510370630997498,0.945204291418732,0.0547957085812682,0.605515261257283,0.000279661203645769
TTC30A,1031.31859733093,46.8893802740505,880.606803237665,167.987773214236,4.22970920288942,1.83991487325698,0.270423232629666,-4.02201926654892,0.572407468215254,0.000734911884190536,0.959496032810108,0.0405039671898916,0.549222694903415,2.97668468447149e-05
CD86,14.7256574350223,1.11437171707893,33.222304678736,52.7799422598782,4.83669819446224,5.50373222646995,0.607391812364901,-1.23527453664018,0.661138812005296,0.165629927821468,0.788454385716138,0.211545614283862,0.521277795892733,0.0350382848247843
INTS7,4318.64907860597,232.322214407706,4689.95392023195,2539.6800173436,4.33507965278048,3.45016566548548,0.241852775261178,-2.88553185065292,0.567941375521754,0.0104558997149285,0.910030806577662,0.0899691934223378,0.516844148054889,0.00094070886385697
LRRN1,1439.08611975638,927.474290161544,9518.40601970902,6520.87673726883,3.3592706053505,2.81362004224047,0.127137990058607,-2.71917301405631,0.536269119259512,0.0137417375143062,0.88690618361262,0.11309381638738,0.475620397951755,0.00155410553928653
BEND2,58.2893764151606,3.59411217282776,48.7548107623009,6.81031513030687,3.74338408949653,0.91270747971109,-0.128459644448728,-4.52478138989089,0.465812983647113,0.000238653246912643,0.965265711924147,0.0347342880758533,0.449633301283642,8.2894506285015e-06
CHRDL2,74.1543857074797,3.84159410602793,60.4041903249745,20.4309453909206,3.95740919225777,2.395849161284,-0.0979014113695383,-3.62133675157175,0.473198130339683,0.00184002805580856,0.929051500451129,0.0709484995488708,0.439625433002751,0.000130547229687443
LRRC3B,1640.08053950314,90.0482530904663,1230.5196486202,299.086339472643,3.77168337053563,1.73123214248217,-0.209248403654828,-4.02133719680926,0.443620643079994,0.000615555599895312,0.943709367993956,0.0562906320060444,0.418648956710094,3.46500137529669e-05
PPP1R15A,5125.8646688668,305.384913243087,4747.33790104068,2968.16234429208,3.95819704843986,3.28065741895019,-0.130166063351069,-2.98189054874287,0.46268489484116,0.00772222193089255,0.888302860418584,0.111697139581416,0.411004315559874,0.00086255010089358
DNAJB2,85.0857590746776,6.32977077391467,110.021918091918,139.043933910432,4.1087980518581,4.44641110430922,-0.0133999112451554,-2.09454726327332,0.496231185413877,0.0488899747917329,0.813469410090759,0.186530589909241,0.403668889667265,0.00911947583854987
KRT3,178.417284078751,10.045514860308,127.711716687089,39.1593119992645,3.66166920941291,1.95748183886508,-0.291446410840557,-3.87087168743644,0.416145627006191,0.00121556667839549,0.928827791913905,0.0711722080860946,0.386527623846788,8.65145645772864e-05
PNPLA8,38.6771629192264,2.48114649110515,36.673972697306,23.836102956074,3.85885922240974,3.23830858418896,-0.253534535701693,-3.024424398537,0.431145263436629,0.00685543814372764,0.882145134064875,0.117854865935125,0.380332696215741,0.000807946743355565
HLA-DOA,7.52433235043796,0,4.74604352553371,0.567526260858906,6.58377284658919,3.62650048990432,-0.399287489111815,-4.33424969641737,0.401965788270026,0.00158011988455932,0.939715368677408,0.0602846313225919,0.377733428919873,9.52569446861548e-05
KDM8,14.646184690764,0.496369901756661,11.2179210603524,5.67526260858906,4.3661995404378,3.38939195260355,-0.29559501285118,-3.30176873074456,0.422144158540064,0.00526981993324595,0.891550341558196,0.108449658441804,0.376362768733192,0.000571510171810333
CAST,119.31364666311,4.46873515116627,66.8760678597932,18.7283666083439,3.88857734701927,2.05508067264256,-0.369093712314637,-3.97411280137669,0.403821585031342,0.00060817351658197,0.930738492320268,0.0692615076797319,0.375852293218452,4.21230146893516e-05
NCAM1,243.847194776893,14.8840668759182,186.390073002779,62.9954149553385,3.64203298111267,2.07778435617345,-0.35110554765831,-3.81186198219365,0.402790539871641,0.00124859173125835,0.923620208836425,0.0763797911635754,0.372025482553581,9.53671756820802e-05
MFAP3,24.2532475437606,1.48629763455735,16.8268815905286,2.27010504343562,3.45751870737668,0.59473238167234,-0.504994323846581,-4.73524398055395,0.36694981303738,0.000345030762392482,0.954962710796457,0.0450372892035435,0.35042338818443,1.55392502299893e-05
DPP9,125.566531714251,7.1868183102992,86.7231589665706,36.8892069558289,3.58382139481465,2.35172543712935,-0.408831068237851,-3.59121602759979,0.388196878805513,0.0022471709426002,0.900210082060475,0.0997899179395252,0.349458744125131,0.000224245003958159
NF2,1423.94926855537,82.8684649569487,1833.6986348653,6738.23929517779,4.46695867311689,6.34454515029165,0.214394162020738,-0.43893016448198,0.557655404475471,0.366892488055865,0.6195395001816,0.3804604998184,0.345489550562301,0.139588099385351
TMEM175,1548.45161287595,86.9308263244068,1491.98350102687,3250.79042219981,4.10043870437007,5.22397151370613,-0.121474663471898,-1.45692352062719,0.467430809994929,0.116283169644627,0.737626608637255,0.262373391362745,0.344789403149125,0.0305096095780703
MECOM,272.805287697155,16.2480295792318,270.0930224531,395.565803818657,4.05095395969895,4.60133059989329,-0.231819837128691,-2.02793996493464,0.437454051412276,0.0518878404593066,0.786535349222282,0.213464650777718,0.344073075096256,0.0110762197432559
CAPN2,170.540039335394,11.5311094771872,120.808380649949,41.4294170427001,3.38347214087864,1.84062214747138,-0.519553316392106,-3.92014487758161,0.364024081758664,0.00102729370471899,0.916515069434477,0.0834849305655234,0.333633556568864,8.57635436088642e-05
WDR43,69.2176132509039,3.72488331620944,41.4200162228397,5.67526260858906,3.45756465590306,0.60090981822624,-0.565420213932605,-4.86728011192791,0.347140316135163,0.000136385453920517,0.958789299081903,0.0412107009180966,0.332834420390303,5.62054015109727e-06
ESRRB,48.7725089206275,3.47458931229663,50.9121032739071,84.5614128679769,3.85389775222519,4.58532520682819,-0.386793175917101,-2.04517927241853,0.393195956185157,0.0486225758269507,0.771171068321822,0.228828931678178,0.303221345591128,0.0111262520819223
CLUL1,52.8649352367037,2.47974045574883,26.7504271439173,7.94536765202468,3.40519471329658,1.66017499880237,-0.692565988617418,-4.14990289528863,0.31574280237383,0.00061134479908441,0.920131598071425,0.0798684019285752,0.290524929327782,4.88271321302177e-05
BAZ2B,27.1207708466052,1.48910970526998,18.1212570974924,7.94536765202468,3.5614902560243,2.37706830654493,-0.666344879052207,-3.69584177782922,0.322799207993591,0.00225231465315306,0.899916314340638,0.100083685659362,0.290492273529669,0.000225419951752145
KRT13,31.038406887466,2.23436757558313,49.1862692646221,262.197132516814,4.42985473264883,6.84298837566068,0.0911413152311498,0.0281341564685581,0.525623791285424,0.508464886532976,0.540302980899312,0.459697019100688,0.283996101263113,0.233739792656579
POLR1C,8.88834181109105,0.248184950878331,5.17750202785496,0.567526260858906,4.13184236339341,1.05029304194449,-0.763832169628784,-4.59039971357225,0.295694741693873,0.00104782118548967,0.940690878661505,0.0593091213384946,0.278157346379596,6.21453538312521e-05
RLIM,150.096748630682,6110.86463018299,15998.0498075695,590.227311293262,1.38844032580191,-3.37192353207343,-0.830026161335319,-6.91155734411481,0.274895777697476,3.28418592547215e-07,0.991255503923206,0.00874449607679414,0.272491952647874,2.87185509407537e-09
KCTD19,50.5582575628702,2.3567025068269,28.4762611532023,17.5933140866261,3.56716094382903,2.87399185344128,-0.711887630799922,-3.35509380438815,0.307680220594292,0.00460808839394239,0.870448762114988,0.129551237885012,0.267819867143568,0.000596983555718792
ASF1B,5.51864912968715,0.123740966600086,4.31458502321247,2.27010504343562,4.65083461741796,3.73918025112951,-0.762003887463547,-3.34351060377903,0.312230148818871,0.00490895870845533,0.85420252156379,0.14579747843621,0.266707780429317,0.000715713801440262
CNOT6,4764.41077209289,225.593100026865,2049.42788602592,726.433613899399,3.18314185534507,1.68688759487311,-0.823211511313669,-4.17274848546765,0.287496338011683,0.000395908730896954,0.908462132047083,0.0915378679529168,0.261179536185822,3.62406411302523e-05
TAP2,6.39153844707034,0.622219921391224,5.17750202785496,0,2.95911651347606,-3.74893329787718,-0.974004742983646,-5.45552124915075,0.269888678192314,0.000616489016407877,0.958089208474814,0.0419107915251856,0.258577430065588,2.58375426442372e-05
PRICKLE3,3581.8328390674,233.056927012847,2152.97792658302,1427.32854606015,3.20730325120651,2.61430421222024,-0.809665807829966,-3.43539149032236,0.28581200255544,0.00188668046056836,0.876286546914622,0.123713453085378,0.250453212786059,0.000233407754645623
UTP4,6073.40958522928,307.577802775659,2851.0777833388,1171.94172867364,3.2122748980363,1.92970458583152,-0.857932821489126,-3.9532468147955,0.276347235080631,0.000951014308628223,0.897128808853499,0.102871191146501,0.247919065837845,9.78319747259511e-05
MDGA1,30.7502923212451,1.23881570135718,11.6493795626737,1.13505252171781,3.18231414293616,-0.1210949742833,-0.960694280855208,-5.18329366462398,0.253057382634754,0.000172982833974403,0.954515794675044,0.0454842053249564,0.241547268683999,7.86798673818459e-06
IPO11,60.5525803662565,2.97892242821813,27.1818856462385,9.08042017374249,3.16842034811266,1.59187662259553,-0.974876437773178,-4.23717788120257,0.251818308208348,0.000486887460464814,0.910972019751091,0.0890279802489086,0.229399432838862,4.33466072137027e-05
PLEKHO1,54.9428558903746,4.33796400778459,29.3391781578448,3.40515756515343,2.74366141865751,-0.344800188933195,-1.04729324112099,-5.33623545601306,0.226426257397408,5.79406237260045e-05,0.955418844306864,0.0445811556931364,0.21633191316336,2.58305996728644e-06
CDC42EP4,309.170294522135,17.6105862471891,201.922579086343,561.850998250316,3.51555429853441,4.99171082385247,-0.722456931037325,-1.71687138665033,0.309458423761238,0.0872338777123724,0.669609298407259,0.330390701592741,0.207216238020979,0.0288212620600461
MCHR1,4353.96257522439,248.448612073373,2115.87249538339,1473.86569945058,3.08997708449631,2.56834431279585,-0.977335682582779,-3.48745279430519,0.238001778257914,0.0030300188253187,0.859282159473404,0.140717840526596,0.204510681979971,0.000426377705853782
ITGB2,363.681350202082,27.4332247930325,242.911136806862,278.655394081723,3.14410236356674,3.34211772433457,-0.940091992733361,-2.91696040584913,0.252709727262195,0.00699911598092313,0.802862451222923,0.197137548777077,0.202891151077603,0.00137978856808565
GPR119,4.16367024425724,0.248184950878331,3.45166801856997,1.13505252171781,3.55376296009199,1.99067164794362,-1.10595888967808,-3.90944744016303,0.229913030998725,0.00227288914578872,0.877218572782125,0.122781427217875,0.201683980916714,0.000279068573227955
GFAP,5289.83550347999,704.354475313151,7164.3684310443,26454.1015974162,3.34637361878956,5.23094626493943,-0.660302514874403,-1.25804704943098,0.320736677810509,0.159136831777843,0.621456667712374,0.378543332287626,0.199323947005256,0.06024018659088
FUS,4932.94468139753,8494.3244530063,29289.9918885802,14301.6617736444,1.78583064370033,0.751608220925022,-1.05720815895092,-3.94905601220219,0.222899864974233,0.000635861057402779,0.888726743022813,0.111273256977187,0.198097071018775,7.07543308421652e-05
IGSF11,17.8359656208878,0.621516903713065,6.90333603713995,1.13505252171781,3.37220969165223,0.819455379651962,-1.17701603480319,-4.70298353851598,0.213969808248891,0.000414348819296728,0.922589488970865,0.0774105110291348,0.197406296047538,3.20749538460784e-05
OSBPL5,10.6872383483399,0.372628935156575,6.04041903249745,4.54021008687125,3.84907804230188,3.44109673566089,-1.0642949181409,-3.28278782869678,0.236159179753194,0.00619267230536323,0.830233329130118,0.169766670869882,0.196067222011133,0.00105130936106963
ITGAX,84.3546830286442,4.4715472218789,39.6941822135547,32.3489968689576,3.13585525692985,2.84106070935351,-1.0831091406564,-3.42879945001565,0.227684599561907,0.00232401424738279,0.83726830146143,0.16273169853857,0.190633097944123,0.000378190785904439
PBLD,417.495102494356,23.4390659956,194.156326044561,143.584143997303,3.04752894244289,2.61233748706131,-1.07233644998824,-3.46675202143416,0.224504430705458,0.00262323340110284,0.843567052238468,0.156432947761532,0.189384540824678,0.000410360133601028
CTBP1,22.3581496251507,0.371925917478416,6.90333603713995,3.40515756515343,4.04264369776016,3.03368988791369,-1.16748202703835,-3.81348375871078,0.216369798085117,0.00148217856666071,0.866661059574308,0.133338940425692,0.187519278468327,0.000197632119600209
ATP2A1,112.184385300431,4.71551406668828,36.673972697306,11.3505252171781,2.94601837954242,1.25839653585506,-1.18092107641036,-4.50962067398186,0.203532503548588,0.000219318922364669,0.920292106430566,0.079707893569434,0.187309356417817,1.7481449321606e-05
ADAM2,323.120224265691,17.8489289505732,147.990266296188,130.531039997548,3.04804446976037,2.86700027067246,-1.02410682115776,-3.29455257186648,0.224498359311721,0.00454157277925265,0.832524249706596,0.167475750293404,0.186900328146352,0.000760603308717436
OR2T1,54.0331226670826,0.989927732800686,12.0808380649949,4.54021008687125,3.54412404275987,2.14207690975313,-1.15140334476224,-4.1666440972041,0.20453821807912,0.000579068895709754,0.897381399092913,0.102618600907087,0.183548792307812,5.9423239906547e-05
MEF2A,17.2792306017441,0.497775937112979,6.04041903249745,1.13505252171781,3.47488369437799,1.11329320366493,-1.2735072101563,-4.59108683416473,0.195959887133314,0.000481413927475822,0.907601549175895,0.0923984508241047,0.177853497138529,4.44819011039139e-05
PCED1B,91.3312841906564,6.19970264821115,50.0491862692646,59.5902573901851,3.00292771560679,3.254427028709,-1.10078084784927,-2.97404889051302,0.221099652521419,0.00801048446494864,0.792638805942921,0.207361194057079,0.175252164568972,0.00166106362362743
SEL1L3,38.8351433319504,1.8575205343576,13.8066720742799,4.54021008687125,2.86081031746606,1.26686159740898,-1.26566441976959,-4.37476708949811,0.190456392245033,0.000401050779059527,0.908362762896603,0.0916372371033968,0.173003494671018,3.67511853311799e-05
FAM98A,29.5175787499059,1.24022173671349,11.6493795626737,6.81031513030687,3.18074109059741,2.41065582084288,-1.21013474934746,-3.75777140054059,0.19480254623051,0.00150725822121884,0.862551213258379,0.137448786741621,0.168027172596948,0.000207170813812864
RAP1GAP,289.04918316115,21.0781453827041,124.69150717084,55.0500473033138,2.56170355634055,1.38288742351666,-1.2899317630999,-4.20394380803533,0.180525192510867,0.000365590182265154,0.882332082883267,0.117667917116733,0.159283169121016,4.30182352654673e-05
GPR101,5.06548704717273,0.372628935156575,3.45166801856997,0.567526260858906,3.0505788637372,0.547108945589699,-1.31707200594457,-4.50122788741446,0.173766462197429,0.00135549151172959,0.899942796678922,0.100057203321078,0.156379875958956,0.000135626689789123
ZNF280C,9.94967327287,0.248184950878331,3.45166801856997,0,3.55376296009199,-2.57620744795983,-1.42965106930022,-5.25823116949936,0.168264162952983,0.000845396108965609,0.928681422282176,0.0713185777178244,0.156263802170296,6.02924480996101e-05
PDE1C,101.588981845786,5.33843700575766,43.5773087344459,57.8876786076084,3.01729271584535,3.42656311705192,-1.24198271759025,-2.97793476060966,0.191060858914088,0.00733841148872414,0.778185154403447,0.221814845596553,0.148680723994515,0.00162776861129532
ACTR10,27.1192811807714,1.11648077011341,12.5122965673162,17.5933140866261,3.42886580436381,3.91888715020275,-1.19257279079009,-2.82053715401282,0.189834282405929,0.0123894096621707,0.768262246303528,0.231737753696472,0.145842512226598,0.00287109396473681
CYP3A5,162.395034080046,8.06706543006298,50.0491862692646,22.7010504343562,2.62575702283598,1.48690300929009,-1.42899411939541,-4.25319102116379,0.161208579050807,0.000347709989488405,0.880249448918935,0.119750551081065,0.141903762870477,4.16384628576279e-05
HSH2D,10.8945034716094,0.248184950878331,4.31458502321247,3.40515756515343,3.87156513848821,3.53447215009742,-1.37358814292459,-3.42718723951365,0.173696889496245,0.00441391997038558,0.811274036454659,0.188725963545341,0.140915776661238,0.00083302129942304
HDAC8,229.540742085975,12.6461842119443,83.2714909480006,77.7510977376701,2.71429368923588,2.6153955452762,-1.32943725568168,-3.41629262765338,0.168861476081618,0.00237349524172331,0.819541998064667,0.180458001935333,0.138389071504078,0.000428316208924409
